"time_min","sample","absorbance","treatment"
5,"shakeshake",0.1848,"A_H2O2"
5,"shakeshake",0.0976,"B_H2O2"
5,"shakeshake",0.1081,"A"
5,"shakeshake",0.0896,"B"
5,"shaketurrax",0.6415,"A_H2O2"
5,"shaketurrax",0.2758,"B_H2O2"
5,"shaketurrax",0.209,"A"
5,"shaketurrax",0.1791,"B"
5,"shakesoak",0.1055,"A_H2O2"
5,"shakesoak",0.0803,"B_H2O2"
5,"shakesoak",0.0849,"A"
5,"shakesoak",0.0772,"B"
5,"shakeshake",0.1852,"A_H2O2"
5,"shakeshake",0.0953,"B_H2O2"
5,"shakeshake",0.1049,"A"
5,"shakeshake",0.0892,"B"
5,"shaketurrax",0.6382,"A_H2O2"
5,"shaketurrax",0.2926,"B_H2O2"
5,"shaketurrax",0.2065,"A"
5,"shaketurrax",0.1767,"B"
5.5,"turrax_1",0.7346,"A_H2O2"
5.5,"turrax_1",0.3067,"B_H2O2"
5.5,"turrax_1",0.2195,"A"
5.5,"turrax_1",0.1775,"B"
5.5,"turrax_2",0.7461,"A_H2O2"
5.5,"turrax_2",0.3086,"B_H2O2"
5.5,"turrax_2",0.2413,"A"
5.5,"turrax_2",0.1968,"B"
5.5,"turrax_3",0.8143,"A_H2O2"
5.5,"turrax_3",0.3662,"B_H2O2"
5.5,"turrax_3",0.2846,"A"
5.5,"turrax_3",0.2365,"B"
5.5,"turrax_1",0.7197,"A_H2O2"
5.5,"turrax_1",0.312,"B_H2O2"
5.5,"turrax_1",0.2204,"A"
5.5,"turrax_1",0.175,"B"
5.5,"turrax_2",0.738,"A_H2O2"
5.5,"turrax_2",0.3122,"B_H2O2"
5.5,"turrax_2",0.2407,"A"
5.5,"turrax_2",0.1986,"B"
5.5,"turrax_3",0.8578,"A_H2O2"
5.5,"turrax_3",0.3683,"B_H2O2"
5.5,"turrax_3",0.2748,"A"
5.5,"turrax_3",0.2332,"B"
5.5,"turrax_1",0.7166,"A_H2O2"
5.5,"turrax_1",0.3088,"B_H2O2"
5.5,"turrax_1",0.2216,"A"
5.5,"turrax_1",0.1807,"B"
5.5,"turrax_2",0.773,"A_H2O2"
5.5,"turrax_2",0.3067,"B_H2O2"
5.5,"turrax_2",0.249,"A"
5.5,"turrax_2",0.2061,"B"
5.5,"turrax_3",0.868,"A_H2O2"
5.5,"turrax_3",0.3708,"B_H2O2"
5.5,"turrax_3",0.2776,"A"
5.5,"turrax_3",0.2353,"B"
5.5,"turrax_1",0.7275,"A_H2O2"
5.5,"turrax_1",0.3081,"B_H2O2"
5.5,"turrax_1",0.2189,"A"
5.5,"turrax_1",0.1839,"B"
5.5,"turrax_2",0.7762,"A_H2O2"
5.5,"turrax_2",0.3204,"B_H2O2"
5.5,"turrax_2",0.2498,"A"
5.5,"turrax_2",0.2028,"B"
5.5,"turrax_3",0.8689,"A_H2O2"
5.5,"turrax_3",0.3785,"B_H2O2"
5.5,"turrax_3",0.2788,"A"
5.5,"turrax_3",0.2371,"B"
5.5,"shakesoak",0.1048,"A_H2O2"
5.5,"shakesoak",0.078,"B_H2O2"
5.5,"shakesoak",0.084,"A"
5.5,"shakesoak",0.0775,"B"
5.5,"shakeshake",0.1887,"A_H2O2"
5.5,"shakeshake",0.0991,"B_H2O2"
5.5,"shakeshake",0.1056,"A"
5.5,"shakeshake",0.0909,"B"
5.5,"shaketurrax",0.6507,"A_H2O2"
5.5,"shaketurrax",0.2926,"B_H2O2"
5.5,"shaketurrax",0.2102,"A"
5.5,"shaketurrax",0.1791,"B"
5.5,"shakesoak",0.1038,"A_H2O2"
5.5,"shakesoak",0.0777,"B_H2O2"
5.5,"shakesoak",0.0856,"A"
5.5,"shakesoak",0.0785,"B"
5.5,"shakeshake",0.1847,"A_H2O2"
5.5,"shakeshake",0.0984,"B_H2O2"
5.5,"shakeshake",0.1052,"A"
5.5,"shakeshake",0.0903,"B"
5.5,"shaketurrax",0.6604,"A_H2O2"
5.5,"shaketurrax",0.2972,"B_H2O2"
5.5,"shaketurrax",0.213,"A"
5.5,"shaketurrax",0.1786,"B"
5.5,"shakesoak",0.1064,"A_H2O2"
5.5,"shakesoak",0.0785,"B_H2O2"
5.5,"shakesoak",0.085,"A"
5.5,"shakesoak",0.0772,"B"
5.5,"shakeshake",0.191,"A_H2O2"
5.5,"shakeshake",0.0991,"B_H2O2"
5.5,"shakeshake",0.1089,"A"
5.5,"shakeshake",0.0904,"B"
5.5,"shaketurrax",0.6717,"A_H2O2"
5.5,"shaketurrax",0.2849,"B_H2O2"
5.5,"shaketurrax",0.2117,"A"
5.5,"shaketurrax",0.1817,"B"
5.5,"shakesoak",0.1044,"A_H2O2"
5.5,"shakesoak",0.0817,"B_H2O2"
5.5,"shakesoak",0.0855,"A"
5.5,"shakesoak",0.0778,"B"
5.5,"shakeshake",0.1923,"A_H2O2"
5.5,"shakeshake",0.0976,"B_H2O2"
5.5,"shakeshake",0.1069,"A"
5.5,"shakeshake",0.0887,"B"
5.5,"shaketurrax",0.6702,"A_H2O2"
5.5,"shaketurrax",0.3097,"B_H2O2"
5.5,"shaketurrax",0.211,"A"
5.5,"shaketurrax",0.1789,"B"
6,"turrax_1",0.773,"A_H2O2"
6,"turrax_1",0.3186,"B_H2O2"
6,"turrax_1",0.2257,"A"
6,"turrax_1",0.18,"B"
6,"turrax_2",0.7849,"A_H2O2"
6,"turrax_2",0.321,"B_H2O2"
6,"turrax_2",0.2474,"A"
6,"turrax_2",0.2012,"B"
6,"turrax_3",0.8551,"A_H2O2"
6,"turrax_3",0.3821,"B_H2O2"
6,"turrax_3",0.2906,"A"
6,"turrax_3",0.2405,"B"
6,"turrax_1",0.7515,"A_H2O2"
6,"turrax_1",0.326,"B_H2O2"
6,"turrax_1",0.2244,"A"
6,"turrax_1",0.1779,"B"
6,"turrax_2",0.7744,"A_H2O2"
6,"turrax_2",0.3241,"B_H2O2"
6,"turrax_2",0.2469,"A"
6,"turrax_2",0.2018,"B"
6,"turrax_3",0.8992,"A_H2O2"
6,"turrax_3",0.3906,"B_H2O2"
6,"turrax_3",0.2805,"A"
6,"turrax_3",0.2386,"B"
6,"turrax_1",0.7491,"A_H2O2"
6,"turrax_1",0.3206,"B_H2O2"
6,"turrax_1",0.226,"A"
6,"turrax_1",0.1831,"B"
6,"turrax_2",0.8118,"A_H2O2"
6,"turrax_2",0.3183,"B_H2O2"
6,"turrax_2",0.2548,"A"
6,"turrax_2",0.2086,"B"
6,"turrax_3",0.9067,"A_H2O2"
6,"turrax_3",0.3853,"B_H2O2"
6,"turrax_3",0.2843,"A"
6,"turrax_3",0.2407,"B"
6,"turrax_1",0.7601,"A_H2O2"
6,"turrax_1",0.3205,"B_H2O2"
6,"turrax_1",0.2248,"A"
6,"turrax_1",0.1871,"B"
6,"turrax_2",0.8147,"A_H2O2"
6,"turrax_2",0.3324,"B_H2O2"
6,"turrax_2",0.2551,"A"
6,"turrax_2",0.2073,"B"
6,"turrax_3",0.9082,"A_H2O2"
6,"turrax_3",0.3935,"B_H2O2"
6,"turrax_3",0.2861,"A"
6,"turrax_3",0.2419,"B"
6,"shakesoak",0.1073,"A_H2O2"
6,"shakesoak",0.078,"B_H2O2"
6,"shakesoak",0.0843,"A"
6,"shakesoak",0.0773,"B"
6,"shakeshake",0.1964,"A_H2O2"
6,"shakeshake",0.1007,"B_H2O2"
6,"shakeshake",0.1073,"A"
6,"shakeshake",0.0909,"B"
6,"shaketurrax",0.6785,"A_H2O2"
6,"shaketurrax",0.3032,"B_H2O2"
6,"shaketurrax",0.2134,"A"
6,"shaketurrax",0.182,"B"
6,"shakesoak",0.104,"A_H2O2"
6,"shakesoak",0.0782,"B_H2O2"
6,"shakesoak",0.0854,"A"
6,"shakesoak",0.0792,"B"
6,"shakeshake",0.1903,"A_H2O2"
6,"shakeshake",0.1007,"B_H2O2"
6,"shakeshake",0.1072,"A"
6,"shakeshake",0.0925,"B"
6,"shaketurrax",0.6916,"A_H2O2"
6,"shaketurrax",0.309,"B_H2O2"
6,"shaketurrax",0.2157,"A"
6,"shaketurrax",0.1807,"B"
6,"shakesoak",0.1081,"A_H2O2"
6,"shakesoak",0.0796,"B_H2O2"
6,"shakesoak",0.0857,"A"
6,"shakesoak",0.0783,"B"
6,"shakeshake",0.1992,"A_H2O2"
6,"shakeshake",0.1007,"B_H2O2"
6,"shakeshake",0.11,"A"
6,"shakeshake",0.0931,"B"
6,"shaketurrax",0.703,"A_H2O2"
6,"shaketurrax",0.2954,"B_H2O2"
6,"shaketurrax",0.2165,"A"
6,"shaketurrax",0.1852,"B"
6,"shakesoak",0.1059,"A_H2O2"
6,"shakesoak",0.0824,"B_H2O2"
6,"shakesoak",0.0852,"A"
6,"shakesoak",0.0771,"B"
6,"shakeshake",0.1991,"A_H2O2"
6,"shakeshake",0.0992,"B_H2O2"
6,"shakeshake",0.1093,"A"
6,"shakeshake",0.0923,"B"
6,"shaketurrax",0.6997,"A_H2O2"
6,"shaketurrax",0.3154,"B_H2O2"
6,"shaketurrax",0.215,"A"
6,"shaketurrax",0.1827,"B"
6.5,"turrax_1",0.8107,"A_H2O2"
6.5,"turrax_1",0.3307,"B_H2O2"
6.5,"turrax_1",0.2288,"A"
6.5,"turrax_1",0.1829,"B"
6.5,"turrax_2",0.8222,"A_H2O2"
6.5,"turrax_2",0.3325,"B_H2O2"
6.5,"turrax_2",0.2527,"A"
6.5,"turrax_2",0.2048,"B"
6.5,"turrax_3",0.8959,"A_H2O2"
6.5,"turrax_3",0.3959,"B_H2O2"
6.5,"turrax_3",0.2983,"A"
6.5,"turrax_3",0.2456,"B"
6.5,"turrax_1",0.783,"A_H2O2"
6.5,"turrax_1",0.3367,"B_H2O2"
6.5,"turrax_1",0.2282,"A"
6.5,"turrax_1",0.1818,"B"
6.5,"turrax_2",0.8105,"A_H2O2"
6.5,"turrax_2",0.3354,"B_H2O2"
6.5,"turrax_2",0.2518,"A"
6.5,"turrax_2",0.2054,"B"
6.5,"turrax_3",0.9395,"A_H2O2"
6.5,"turrax_3",0.4007,"B_H2O2"
6.5,"turrax_3",0.2877,"A"
6.5,"turrax_3",0.2436,"B"
6.5,"turrax_1",0.7804,"A_H2O2"
6.5,"turrax_1",0.3324,"B_H2O2"
6.5,"turrax_1",0.2291,"A"
6.5,"turrax_1",0.1848,"B"
6.5,"turrax_2",0.8483,"A_H2O2"
6.5,"turrax_2",0.3286,"B_H2O2"
6.5,"turrax_2",0.26,"A"
6.5,"turrax_2",0.2122,"B"
6.5,"turrax_3",0.9453,"A_H2O2"
6.5,"turrax_3",0.4,"B_H2O2"
6.5,"turrax_3",0.2901,"A"
6.5,"turrax_3",0.2453,"B"
6.5,"turrax_1",0.7936,"A_H2O2"
6.5,"turrax_1",0.3319,"B_H2O2"
6.5,"turrax_1",0.2274,"A"
6.5,"turrax_1",0.189,"B"
6.5,"turrax_2",0.8522,"A_H2O2"
6.5,"turrax_2",0.344,"B_H2O2"
6.5,"turrax_2",0.2602,"A"
6.5,"turrax_2",0.21,"B"
6.5,"turrax_3",0.9473,"A_H2O2"
6.5,"turrax_3",0.4065,"B_H2O2"
6.5,"turrax_3",0.2918,"A"
6.5,"turrax_3",0.2445,"B"
6.5,"shakesoak",0.1075,"A_H2O2"
6.5,"shakesoak",0.0782,"B_H2O2"
6.5,"shakesoak",0.0851,"A"
6.5,"shakesoak",0.0778,"B"
6.5,"shakeshake",0.2032,"A_H2O2"
6.5,"shakeshake",0.1021,"B_H2O2"
6.5,"shakeshake",0.1087,"A"
6.5,"shakeshake",0.0921,"B"
6.5,"shaketurrax",0.7055,"A_H2O2"
6.5,"shaketurrax",0.3142,"B_H2O2"
6.5,"shaketurrax",0.2179,"A"
6.5,"shaketurrax",0.1843,"B"
6.5,"shakesoak",0.1062,"A_H2O2"
6.5,"shakesoak",0.0792,"B_H2O2"
6.5,"shakesoak",0.086,"A"
6.5,"shakesoak",0.0794,"B"
6.5,"shakeshake",0.1977,"A_H2O2"
6.5,"shakeshake",0.1014,"B_H2O2"
6.5,"shakeshake",0.1089,"A"
6.5,"shakeshake",0.0932,"B"
6.5,"shaketurrax",0.7217,"A_H2O2"
6.5,"shaketurrax",0.3187,"B_H2O2"
6.5,"shaketurrax",0.2218,"A"
6.5,"shaketurrax",0.1844,"B"
6.5,"shakesoak",0.1087,"A_H2O2"
6.5,"shakesoak",0.0807,"B_H2O2"
6.5,"shakesoak",0.0873,"A"
6.5,"shakesoak",0.0776,"B"
6.5,"shakeshake",0.2058,"A_H2O2"
6.5,"shakeshake",0.1009,"B_H2O2"
6.5,"shakeshake",0.1118,"A"
6.5,"shakeshake",0.0933,"B"
6.5,"shaketurrax",0.7326,"A_H2O2"
6.5,"shaketurrax",0.3061,"B_H2O2"
6.5,"shaketurrax",0.2203,"A"
6.5,"shaketurrax",0.1873,"B"
6.5,"shakesoak",0.107,"A_H2O2"
6.5,"shakesoak",0.0819,"B_H2O2"
6.5,"shakesoak",0.086,"A"
6.5,"shakesoak",0.0778,"B"
6.5,"shakeshake",0.2054,"A_H2O2"
6.5,"shakeshake",0.1001,"B_H2O2"
6.5,"shakeshake",0.1095,"A"
6.5,"shakeshake",0.0929,"B"
6.5,"shaketurrax",0.7301,"A_H2O2"
6.5,"shaketurrax",0.3275,"B_H2O2"
6.5,"shaketurrax",0.2189,"A"
6.5,"shaketurrax",0.1845,"B"
7,"turrax_1",0.8478,"A_H2O2"
7,"turrax_1",0.343,"B_H2O2"
7,"turrax_1",0.2345,"A"
7,"turrax_1",0.1849,"B"
7,"turrax_2",0.8612,"A_H2O2"
7,"turrax_2",0.3455,"B_H2O2"
7,"turrax_2",0.2585,"A"
7,"turrax_2",0.2073,"B"
7,"turrax_3",0.9346,"A_H2O2"
7,"turrax_3",0.4104,"B_H2O2"
7,"turrax_3",0.3041,"A"
7,"turrax_3",0.2499,"B"
7,"turrax_1",0.8149,"A_H2O2"
7,"turrax_1",0.3485,"B_H2O2"
7,"turrax_1",0.2311,"A"
7,"turrax_1",0.1833,"B"
7,"turrax_2",0.846,"A_H2O2"
7,"turrax_2",0.346,"B_H2O2"
7,"turrax_2",0.2554,"A"
7,"turrax_2",0.2089,"B"
7,"turrax_3",0.9789,"A_H2O2"
7,"turrax_3",0.4165,"B_H2O2"
7,"turrax_3",0.2941,"A"
7,"turrax_3",0.2482,"B"
7,"turrax_1",0.8149,"A_H2O2"
7,"turrax_1",0.3455,"B_H2O2"
7,"turrax_1",0.234,"A"
7,"turrax_1",0.1874,"B"
7,"turrax_2",0.8834,"A_H2O2"
7,"turrax_2",0.3396,"B_H2O2"
7,"turrax_2",0.2665,"A"
7,"turrax_2",0.2157,"B"
7,"turrax_3",0.983,"A_H2O2"
7,"turrax_3",0.4144,"B_H2O2"
7,"turrax_3",0.2975,"A"
7,"turrax_3",0.2494,"B"
7,"turrax_1",0.8279,"A_H2O2"
7,"turrax_1",0.3438,"B_H2O2"
7,"turrax_1",0.2316,"A"
7,"turrax_1",0.1919,"B"
7,"turrax_2",0.8888,"A_H2O2"
7,"turrax_2",0.3555,"B_H2O2"
7,"turrax_2",0.2673,"A"
7,"turrax_2",0.2142,"B"
7,"turrax_3",0.9849,"A_H2O2"
7,"turrax_3",0.4216,"B_H2O2"
7,"turrax_3",0.2984,"A"
7,"turrax_3",0.2485,"B"
7,"shakesoak",0.1087,"A_H2O2"
7,"shakesoak",0.0795,"B_H2O2"
7,"shakesoak",0.0856,"A"
7,"shakesoak",0.078,"B"
7,"shakeshake",0.2097,"A_H2O2"
7,"shakeshake",0.1022,"B_H2O2"
7,"shakeshake",0.1109,"A"
7,"shakeshake",0.0937,"B"
7,"shaketurrax",0.7324,"A_H2O2"
7,"shaketurrax",0.3252,"B_H2O2"
7,"shaketurrax",0.2207,"A"
7,"shaketurrax",0.1866,"B"
7,"shakesoak",0.1061,"A_H2O2"
7,"shakesoak",0.0795,"B_H2O2"
7,"shakesoak",0.088,"A"
7,"shakesoak",0.0796,"B"
7,"shakeshake",0.2024,"A_H2O2"
7,"shakeshake",0.1026,"B_H2O2"
7,"shakeshake",0.1101,"A"
7,"shakeshake",0.0943,"B"
7,"shaketurrax",0.7515,"A_H2O2"
7,"shaketurrax",0.3318,"B_H2O2"
7,"shaketurrax",0.2252,"A"
7,"shaketurrax",0.1872,"B"
7,"shakesoak",0.1105,"A_H2O2"
7,"shakesoak",0.081,"B_H2O2"
7,"shakesoak",0.088,"A"
7,"shakesoak",0.078,"B"
7,"shakeshake",0.2104,"A_H2O2"
7,"shakeshake",0.1026,"B_H2O2"
7,"shakeshake",0.1136,"A"
7,"shakeshake",0.0944,"B"
7,"shaketurrax",0.7608,"A_H2O2"
7,"shaketurrax",0.3154,"B_H2O2"
7,"shaketurrax",0.2248,"A"
7,"shaketurrax",0.1894,"B"
7,"shakesoak",0.111,"A_H2O2"
7,"shakesoak",0.0824,"B_H2O2"
7,"shakesoak",0.0863,"A"
7,"shakesoak",0.0788,"B"
7,"shakeshake",0.2116,"A_H2O2"
7,"shakeshake",0.1011,"B_H2O2"
7,"shakeshake",0.1123,"A"
7,"shakeshake",0.0946,"B"
7,"shaketurrax",0.7603,"A_H2O2"
7,"shaketurrax",0.3379,"B_H2O2"
7,"shaketurrax",0.2226,"A"
7,"shaketurrax",0.1888,"B"
7.5,"turrax_1",0.8859,"A_H2O2"
7.5,"turrax_1",0.3543,"B_H2O2"
7.5,"turrax_1",0.2372,"A"
7.5,"turrax_1",0.1871,"B"
7.5,"turrax_2",0.8982,"A_H2O2"
7.5,"turrax_2",0.3564,"B_H2O2"
7.5,"turrax_2",0.2636,"A"
7.5,"turrax_2",0.2107,"B"
7.5,"turrax_3",0.9729,"A_H2O2"
7.5,"turrax_3",0.4257,"B_H2O2"
7.5,"turrax_3",0.3098,"A"
7.5,"turrax_3",0.2537,"B"
7.5,"turrax_1",0.846,"A_H2O2"
7.5,"turrax_1",0.361,"B_H2O2"
7.5,"turrax_1",0.2354,"A"
7.5,"turrax_1",0.1857,"B"
7.5,"turrax_2",0.8823,"A_H2O2"
7.5,"turrax_2",0.3577,"B_H2O2"
7.5,"turrax_2",0.2609,"A"
7.5,"turrax_2",0.2133,"B"
7.5,"turrax_3",1.017,"A_H2O2"
7.5,"turrax_3",0.4334,"B_H2O2"
7.5,"turrax_3",0.3011,"A"
7.5,"turrax_3",0.253,"B"
7.5,"turrax_1",0.8461,"A_H2O2"
7.5,"turrax_1",0.3562,"B_H2O2"
7.5,"turrax_1",0.2372,"A"
7.5,"turrax_1",0.1888,"B"
7.5,"turrax_2",0.92,"A_H2O2"
7.5,"turrax_2",0.3504,"B_H2O2"
7.5,"turrax_2",0.2707,"A"
7.5,"turrax_2",0.2194,"B"
7.5,"turrax_3",1.0205,"A_H2O2"
7.5,"turrax_3",0.4268,"B_H2O2"
7.5,"turrax_3",0.3027,"A"
7.5,"turrax_3",0.2543,"B"
7.5,"turrax_1",0.8612,"A_H2O2"
7.5,"turrax_1",0.3569,"B_H2O2"
7.5,"turrax_1",0.2352,"A"
7.5,"turrax_1",0.1937,"B"
7.5,"turrax_2",0.9234,"A_H2O2"
7.5,"turrax_2",0.3662,"B_H2O2"
7.5,"turrax_2",0.2722,"A"
7.5,"turrax_2",0.2171,"B"
7.5,"turrax_3",1.023,"A_H2O2"
7.5,"turrax_3",0.4354,"B_H2O2"
7.5,"turrax_3",0.3046,"A"
7.5,"turrax_3",0.2536,"B"
7.5,"shakesoak",0.11,"A_H2O2"
7.5,"shakesoak",0.0796,"B_H2O2"
7.5,"shakesoak",0.0869,"A"
7.5,"shakesoak",0.0787,"B"
7.5,"shakeshake",0.2158,"A_H2O2"
7.5,"shakeshake",0.1052,"B_H2O2"
7.5,"shakeshake",0.1123,"A"
7.5,"shakeshake",0.0951,"B"
7.5,"shaketurrax",0.7606,"A_H2O2"
7.5,"shaketurrax",0.3353,"B_H2O2"
7.5,"shaketurrax",0.2243,"A"
7.5,"shaketurrax",0.1899,"B"
7.5,"shakesoak",0.1072,"A_H2O2"
7.5,"shakesoak",0.0793,"B_H2O2"
7.5,"shakesoak",0.0878,"A"
7.5,"shakesoak",0.0791,"B"
7.5,"shakeshake",0.2091,"A_H2O2"
7.5,"shakeshake",0.1038,"B_H2O2"
7.5,"shakeshake",0.1118,"A"
7.5,"shakeshake",0.0953,"B"
7.5,"shaketurrax",0.7814,"A_H2O2"
7.5,"shaketurrax",0.3426,"B_H2O2"
7.5,"shaketurrax",0.2274,"A"
7.5,"shaketurrax",0.1905,"B"
7.5,"shakesoak",0.1119,"A_H2O2"
7.5,"shakesoak",0.0806,"B_H2O2"
7.5,"shakesoak",0.0878,"A"
7.5,"shakesoak",0.0792,"B"
7.5,"shakeshake",0.2164,"A_H2O2"
7.5,"shakeshake",0.1048,"B_H2O2"
7.5,"shakeshake",0.1156,"A"
7.5,"shakeshake",0.0954,"B"
7.5,"shaketurrax",0.7886,"A_H2O2"
7.5,"shaketurrax",0.3269,"B_H2O2"
7.5,"shaketurrax",0.2281,"A"
7.5,"shaketurrax",0.1922,"B"
7.5,"shakesoak",0.1095,"A_H2O2"
7.5,"shakesoak",0.0826,"B_H2O2"
7.5,"shakesoak",0.0879,"A"
7.5,"shakesoak",0.0792,"B"
7.5,"shakeshake",0.218,"A_H2O2"
7.5,"shakeshake",0.1038,"B_H2O2"
7.5,"shakeshake",0.1138,"A"
7.5,"shakeshake",0.0955,"B"
7.5,"shaketurrax",0.7894,"A_H2O2"
7.5,"shaketurrax",0.3494,"B_H2O2"
7.5,"shaketurrax",0.2271,"A"
7.5,"shaketurrax",0.1914,"B"
8,"turrax_1",0.9241,"A_H2O2"
8,"turrax_1",0.3665,"B_H2O2"
8,"turrax_1",0.2416,"A"
8,"turrax_1",0.1902,"B"
8,"turrax_2",0.9357,"A_H2O2"
8,"turrax_2",0.3695,"B_H2O2"
8,"turrax_2",0.2693,"A"
8,"turrax_2",0.2143,"B"
8,"turrax_3",1.0123,"A_H2O2"
8,"turrax_3",0.4404,"B_H2O2"
8,"turrax_3",0.3179,"A"
8,"turrax_3",0.259,"B"
8,"turrax_1",0.8787,"A_H2O2"
8,"turrax_1",0.3727,"B_H2O2"
8,"turrax_1",0.2399,"A"
8,"turrax_1",0.1883,"B"
8,"turrax_2",0.9141,"A_H2O2"
8,"turrax_2",0.369,"B_H2O2"
8,"turrax_2",0.2673,"A"
8,"turrax_2",0.2177,"B"
8,"turrax_3",1.054,"A_H2O2"
8,"turrax_3",0.4389,"B_H2O2"
8,"turrax_3",0.3068,"A"
8,"turrax_3",0.2565,"B"
8,"turrax_1",0.8798,"A_H2O2"
8,"turrax_1",0.3675,"B_H2O2"
8,"turrax_1",0.2411,"A"
8,"turrax_1",0.1927,"B"
8,"turrax_2",0.9548,"A_H2O2"
8,"turrax_2",0.3601,"B_H2O2"
8,"turrax_2",0.2772,"A"
8,"turrax_2",0.2239,"B"
8,"turrax_3",1.0578,"A_H2O2"
8,"turrax_3",0.4391,"B_H2O2"
8,"turrax_3",0.3097,"A"
8,"turrax_3",0.2593,"B"
8,"turrax_1",0.8953,"A_H2O2"
8,"turrax_1",0.3677,"B_H2O2"
8,"turrax_1",0.2391,"A"
8,"turrax_1",0.1961,"B"
8,"turrax_2",0.9569,"A_H2O2"
8,"turrax_2",0.3768,"B_H2O2"
8,"turrax_2",0.2774,"A"
8,"turrax_2",0.2208,"B"
8,"turrax_3",1.0593,"A_H2O2"
8,"turrax_3",0.4481,"B_H2O2"
8,"turrax_3",0.3124,"A"
8,"turrax_3",0.2575,"B"
8,"shakesoak",0.1111,"A_H2O2"
8,"shakesoak",0.0804,"B_H2O2"
8,"shakesoak",0.0869,"A"
8,"shakesoak",0.0801,"B"
8,"shakeshake",0.2234,"A_H2O2"
8,"shakeshake",0.1045,"B_H2O2"
8,"shakeshake",0.1142,"A"
8,"shakeshake",0.0958,"B"
8,"shaketurrax",0.7874,"A_H2O2"
8,"shaketurrax",0.3465,"B_H2O2"
8,"shaketurrax",0.2283,"A"
8,"shaketurrax",0.193,"B"
8,"shakesoak",0.108,"A_H2O2"
8,"shakesoak",0.0809,"B_H2O2"
8,"shakesoak",0.0884,"A"
8,"shakesoak",0.0796,"B"
8,"shakeshake",0.2155,"A_H2O2"
8,"shakeshake",0.1048,"B_H2O2"
8,"shakeshake",0.1138,"A"
8,"shakeshake",0.0964,"B"
8,"shaketurrax",0.8108,"A_H2O2"
8,"shaketurrax",0.3535,"B_H2O2"
8,"shaketurrax",0.2313,"A"
8,"shaketurrax",0.1915,"B"
8,"shakesoak",0.1118,"A_H2O2"
8,"shakesoak",0.0812,"B_H2O2"
8,"shakesoak",0.0888,"A"
8,"shakesoak",0.0792,"B"
8,"shakeshake",0.2231,"A_H2O2"
8,"shakeshake",0.1065,"B_H2O2"
8,"shakeshake",0.1171,"A"
8,"shakeshake",0.0965,"B"
8,"shaketurrax",0.8171,"A_H2O2"
8,"shaketurrax",0.3364,"B_H2O2"
8,"shaketurrax",0.2312,"A"
8,"shaketurrax",0.1947,"B"
8,"shakesoak",0.1099,"A_H2O2"
8,"shakesoak",0.0829,"B_H2O2"
8,"shakesoak",0.0875,"A"
8,"shakesoak",0.0787,"B"
8,"shakeshake",0.2239,"A_H2O2"
8,"shakeshake",0.1043,"B_H2O2"
8,"shakeshake",0.1141,"A"
8,"shakeshake",0.0962,"B"
8,"shaketurrax",0.8192,"A_H2O2"
8,"shaketurrax",0.3596,"B_H2O2"
8,"shaketurrax",0.23,"A"
8,"shaketurrax",0.1934,"B"
8.5,"turrax_1",0.9587,"A_H2O2"
8.5,"turrax_1",0.3771,"B_H2O2"
8.5,"turrax_1",0.2452,"A"
8.5,"turrax_1",0.192,"B"
8.5,"turrax_2",0.9704,"A_H2O2"
8.5,"turrax_2",0.3804,"B_H2O2"
8.5,"turrax_2",0.2746,"A"
8.5,"turrax_2",0.2183,"B"
8.5,"turrax_3",1.0499,"A_H2O2"
8.5,"turrax_3",0.4544,"B_H2O2"
8.5,"turrax_3",0.3244,"A"
8.5,"turrax_3",0.2643,"B"
8.5,"turrax_1",0.9113,"A_H2O2"
8.5,"turrax_1",0.3841,"B_H2O2"
8.5,"turrax_1",0.2433,"A"
8.5,"turrax_1",0.1902,"B"
8.5,"turrax_2",0.9476,"A_H2O2"
8.5,"turrax_2",0.3802,"B_H2O2"
8.5,"turrax_2",0.2721,"A"
8.5,"turrax_2",0.22,"B"
8.5,"turrax_3",1.0893,"A_H2O2"
8.5,"turrax_3",0.4524,"B_H2O2"
8.5,"turrax_3",0.3136,"A"
8.5,"turrax_3",0.2603,"B"
8.5,"turrax_1",0.9126,"A_H2O2"
8.5,"turrax_1",0.3793,"B_H2O2"
8.5,"turrax_1",0.2458,"A"
8.5,"turrax_1",0.1945,"B"
8.5,"turrax_2",0.9886,"A_H2O2"
8.5,"turrax_2",0.3709,"B_H2O2"
8.5,"turrax_2",0.2811,"A"
8.5,"turrax_2",0.2268,"B"
8.5,"turrax_3",1.094,"A_H2O2"
8.5,"turrax_3",0.4515,"B_H2O2"
8.5,"turrax_3",0.3167,"A"
8.5,"turrax_3",0.263,"B"
8.5,"turrax_1",0.9277,"A_H2O2"
8.5,"turrax_1",0.3797,"B_H2O2"
8.5,"turrax_1",0.2424,"A"
8.5,"turrax_1",0.1992,"B"
8.5,"turrax_2",0.9903,"A_H2O2"
8.5,"turrax_2",0.389,"B_H2O2"
8.5,"turrax_2",0.2827,"A"
8.5,"turrax_2",0.2237,"B"
8.5,"turrax_3",1.0957,"A_H2O2"
8.5,"turrax_3",0.4602,"B_H2O2"
8.5,"turrax_3",0.3181,"A"
8.5,"turrax_3",0.2618,"B"
8.5,"shakesoak",0.1115,"A_H2O2"
8.5,"shakesoak",0.0802,"B_H2O2"
