"time_min","sample","absorbance","treatment"
21.5,"shake_3",0.1116,"A_H2O2"
21.5,"shake_3",0.0597,"B_H2O2"
21.5,"shake_3",0.0575,"A"
21.5,"shake_3",0.0576,"B"
22,"soak_1",0.0662,"A_H2O2"
22,"soak_1",0.0504,"B_H2O2"
22,"soak_1",0.0521,"A"
22,"soak_1",0.0496,"B"
22,"soak_2",0.0744,"A_H2O2"
22,"soak_2",0.0525,"B_H2O2"
22,"soak_2",0.0542,"A"
22,"soak_2",0.0525,"B"
22,"soak_3",0.078,"A_H2O2"
22,"soak_3",0.0527,"B_H2O2"
22,"soak_3",0.0535,"A"
22,"soak_3",0.0518,"B"
22,"soak_1",0.0656,"A_H2O2"
22,"soak_1",0.0504,"B_H2O2"
22,"soak_1",0.0499,"A"
22,"soak_1",0.0495,"B"
22,"soak_2",0.0749,"A_H2O2"
22,"soak_2",0.0521,"B_H2O2"
22,"soak_2",0.0523,"A"
22,"soak_2",0.0526,"B"
22,"soak_3",0.0765,"A_H2O2"
22,"soak_3",0.0517,"B_H2O2"
22,"soak_3",0.0519,"A"
22,"soak_3",0.0515,"B"
22,"soak_1",0.0656,"A_H2O2"
22,"soak_1",0.0505,"B_H2O2"
22,"soak_1",0.0501,"A"
22,"soak_1",0.0497,"B"
22,"soak_2",0.075,"A_H2O2"
22,"soak_2",0.0528,"B_H2O2"
22,"soak_2",0.0523,"A"
22,"soak_2",0.0516,"B"
22,"soak_3",0.0768,"A_H2O2"
22,"soak_3",0.0516,"B_H2O2"
22,"soak_3",0.0544,"A"
22,"soak_3",0.0517,"B"
22,"soak_1",0.0661,"A_H2O2"
22,"soak_1",0.0501,"B_H2O2"
22,"soak_1",0.0502,"A"
22,"soak_1",0.0504,"B"
22,"soak_2",0.075,"A_H2O2"
22,"soak_2",0.053,"B_H2O2"
22,"soak_2",0.0522,"A"
22,"soak_2",0.0515,"B"
22,"soak_3",0.0761,"A_H2O2"
22,"soak_3",0.0516,"B_H2O2"
22,"soak_3",0.0518,"A"
22,"soak_3",0.0518,"B"
22,"shake_1",0.0821,"A_H2O2"
22,"shake_1",0.0565,"B_H2O2"
22,"shake_1",0.0558,"A"
22,"shake_1",0.0552,"B"
22,"shake_2",0.1013,"A_H2O2"
22,"shake_2",0.0574,"B_H2O2"
22,"shake_2",0.0553,"A"
22,"shake_2",0.0547,"B"
22,"shake_3",0.1102,"A_H2O2"
22,"shake_3",0.0585,"B_H2O2"
22,"shake_3",0.057,"A"
22,"shake_3",0.0571,"B"
22,"shake_1",0.083,"A_H2O2"
22,"shake_1",0.0562,"B_H2O2"
22,"shake_1",0.0563,"A"
22,"shake_1",0.0546,"B"
22,"shake_2",0.1019,"A_H2O2"
22,"shake_2",0.0564,"B_H2O2"
22,"shake_2",0.0549,"A"
22,"shake_2",0.0545,"B"
22,"shake_3",0.1815,"A_H2O2"
22,"shake_3",0.0577,"B_H2O2"
22,"shake_3",0.0568,"A"
22,"shake_3",0.0569,"B"
22,"shake_1",0.0828,"A_H2O2"
22,"shake_1",0.0556,"B_H2O2"
22,"shake_1",0.0552,"A"
22,"shake_1",0.0541,"B"
22,"shake_2",0.1024,"A_H2O2"
22,"shake_2",0.0563,"B_H2O2"
22,"shake_2",0.0554,"A"
22,"shake_2",0.0553,"B"
22,"shake_3",0.1132,"A_H2O2"
22,"shake_3",0.0579,"B_H2O2"
22,"shake_3",0.0571,"A"
22,"shake_3",0.0567,"B"
22,"shake_1",0.0847,"A_H2O2"
22,"shake_1",0.0562,"B_H2O2"
22,"shake_1",0.0561,"A"
22,"shake_1",0.0559,"B"
22,"shake_2",0.1025,"A_H2O2"
22,"shake_2",0.0571,"B_H2O2"
22,"shake_2",0.0568,"A"
22,"shake_2",0.0554,"B"
22,"shake_3",0.1127,"A_H2O2"
22,"shake_3",0.06,"B_H2O2"
22,"shake_3",0.0576,"A"
22,"shake_3",0.0576,"B"
22.5,"soak_1",0.0664,"A_H2O2"
22.5,"soak_1",0.0504,"B_H2O2"
22.5,"soak_1",0.0521,"A"
22.5,"soak_1",0.0496,"B"
22.5,"soak_2",0.0747,"A_H2O2"
22.5,"soak_2",0.0525,"B_H2O2"
22.5,"soak_2",0.0542,"A"
22.5,"soak_2",0.0525,"B"
22.5,"soak_3",0.0784,"A_H2O2"
22.5,"soak_3",0.0527,"B_H2O2"
22.5,"soak_3",0.0535,"A"
22.5,"soak_3",0.0519,"B"
22.5,"soak_1",0.0659,"A_H2O2"
22.5,"soak_1",0.0503,"B_H2O2"
22.5,"soak_1",0.05,"A"
22.5,"soak_1",0.0497,"B"
22.5,"soak_2",0.0753,"A_H2O2"
22.5,"soak_2",0.0522,"B_H2O2"
22.5,"soak_2",0.0523,"A"
22.5,"soak_2",0.0526,"B"
22.5,"soak_3",0.0769,"A_H2O2"
22.5,"soak_3",0.0517,"B_H2O2"
22.5,"soak_3",0.0515,"A"
22.5,"soak_3",0.0515,"B"
22.5,"soak_1",0.0659,"A_H2O2"
22.5,"soak_1",0.0504,"B_H2O2"
22.5,"soak_1",0.0501,"A"
22.5,"soak_1",0.0497,"B"
22.5,"soak_2",0.0754,"A_H2O2"
22.5,"soak_2",0.0528,"B_H2O2"
22.5,"soak_2",0.0523,"A"
22.5,"soak_2",0.0516,"B"
22.5,"soak_3",0.0772,"A_H2O2"
22.5,"soak_3",0.0515,"B_H2O2"
22.5,"soak_3",0.0544,"A"
22.5,"soak_3",0.0517,"B"
22.5,"soak_1",0.0663,"A_H2O2"
22.5,"soak_1",0.05,"B_H2O2"
22.5,"soak_1",0.0501,"A"
22.5,"soak_1",0.0505,"B"
22.5,"soak_2",0.0754,"A_H2O2"
22.5,"soak_2",0.0529,"B_H2O2"
22.5,"soak_2",0.052,"A"
22.5,"soak_2",0.0514,"B"
22.5,"soak_3",0.0765,"A_H2O2"
22.5,"soak_3",0.0517,"B_H2O2"
22.5,"soak_3",0.0517,"A"
22.5,"soak_3",0.0517,"B"
22.5,"shake_1",0.0825,"A_H2O2"
22.5,"shake_1",0.0565,"B_H2O2"
22.5,"shake_1",0.0559,"A"
22.5,"shake_1",0.0552,"B"
22.5,"shake_2",0.1022,"A_H2O2"
22.5,"shake_2",0.0574,"B_H2O2"
22.5,"shake_2",0.0553,"A"
22.5,"shake_2",0.0547,"B"
22.5,"shake_3",0.1112,"A_H2O2"
22.5,"shake_3",0.0585,"B_H2O2"
22.5,"shake_3",0.0571,"A"
22.5,"shake_3",0.0569,"B"
22.5,"shake_1",0.0833,"A_H2O2"
22.5,"shake_1",0.0563,"B_H2O2"
22.5,"shake_1",0.0566,"A"
22.5,"shake_1",0.0545,"B"
22.5,"shake_2",0.1024,"A_H2O2"
22.5,"shake_2",0.0564,"B_H2O2"
22.5,"shake_2",0.055,"A"
22.5,"shake_2",0.0546,"B"
22.5,"shake_3",0.183,"A_H2O2"
22.5,"shake_3",0.0578,"B_H2O2"
22.5,"shake_3",0.0567,"A"
22.5,"shake_3",0.0568,"B"
22.5,"shake_1",0.0832,"A_H2O2"
22.5,"shake_1",0.0556,"B_H2O2"
22.5,"shake_1",0.0553,"A"
22.5,"shake_1",0.0541,"B"
22.5,"shake_2",0.1033,"A_H2O2"
22.5,"shake_2",0.0564,"B_H2O2"
22.5,"shake_2",0.0554,"A"
22.5,"shake_2",0.0553,"B"
22.5,"shake_3",0.1142,"A_H2O2"
22.5,"shake_3",0.058,"B_H2O2"
22.5,"shake_3",0.0574,"A"
22.5,"shake_3",0.0568,"B"
22.5,"shake_1",0.085,"A_H2O2"
22.5,"shake_1",0.0563,"B_H2O2"
22.5,"shake_1",0.0561,"A"
22.5,"shake_1",0.056,"B"
22.5,"shake_2",0.1035,"A_H2O2"
22.5,"shake_2",0.0571,"B_H2O2"
22.5,"shake_2",0.0568,"A"
22.5,"shake_2",0.0554,"B"
22.5,"shake_3",0.1131,"A_H2O2"
22.5,"shake_3",0.06,"B_H2O2"
22.5,"shake_3",0.0575,"A"
22.5,"shake_3",0.0575,"B"
23,"soak_1",0.0666,"A_H2O2"
23,"soak_1",0.0504,"B_H2O2"
23,"soak_1",0.0521,"A"
23,"soak_1",0.0496,"B"
23,"soak_2",0.0751,"A_H2O2"
23,"soak_2",0.0525,"B_H2O2"
23,"soak_2",0.0542,"A"
23,"soak_2",0.0526,"B"
23,"soak_3",0.0787,"A_H2O2"
23,"soak_3",0.0528,"B_H2O2"
23,"soak_3",0.0536,"A"
23,"soak_3",0.0518,"B"
23,"soak_1",0.0662,"A_H2O2"
23,"soak_1",0.0502,"B_H2O2"
23,"soak_1",0.0499,"A"
23,"soak_1",0.0496,"B"
23,"soak_2",0.0756,"A_H2O2"
23,"soak_2",0.0521,"B_H2O2"
23,"soak_2",0.0523,"A"
23,"soak_2",0.0526,"B"
23,"soak_3",0.0772,"A_H2O2"
23,"soak_3",0.0516,"B_H2O2"
23,"soak_3",0.0514,"A"
23,"soak_3",0.0515,"B"
23,"soak_1",0.0662,"A_H2O2"
23,"soak_1",0.0506,"B_H2O2"
23,"soak_1",0.0501,"A"
23,"soak_1",0.0497,"B"
23,"soak_2",0.0758,"A_H2O2"
23,"soak_2",0.0527,"B_H2O2"
23,"soak_2",0.0524,"A"
23,"soak_2",0.0515,"B"
23,"soak_3",0.0776,"A_H2O2"
23,"soak_3",0.0516,"B_H2O2"
23,"soak_3",0.0544,"A"
23,"soak_3",0.0518,"B"
23,"soak_1",0.0665,"A_H2O2"
23,"soak_1",0.05,"B_H2O2"
23,"soak_1",0.0501,"A"
23,"soak_1",0.0503,"B"
23,"soak_2",0.0757,"A_H2O2"
23,"soak_2",0.0528,"B_H2O2"
23,"soak_2",0.052,"A"
23,"soak_2",0.0514,"B"
23,"soak_3",0.0769,"A_H2O2"
23,"soak_3",0.0517,"B_H2O2"
23,"soak_3",0.0518,"A"
23,"soak_3",0.0517,"B"
23,"shake_1",0.0829,"A_H2O2"
23,"shake_1",0.0566,"B_H2O2"
23,"shake_1",0.0559,"A"
23,"shake_1",0.0553,"B"
23,"shake_2",0.103,"A_H2O2"
23,"shake_2",0.0574,"B_H2O2"
23,"shake_2",0.0552,"A"
23,"shake_2",0.0547,"B"
23,"shake_3",0.1121,"A_H2O2"
23,"shake_3",0.0586,"B_H2O2"
23,"shake_3",0.0571,"A"
23,"shake_3",0.057,"B"
23,"shake_1",0.0839,"A_H2O2"
23,"shake_1",0.0564,"B_H2O2"
23,"shake_1",0.0566,"A"
23,"shake_1",0.0544,"B"
23,"shake_2",0.1034,"A_H2O2"
23,"shake_2",0.0565,"B_H2O2"
23,"shake_2",0.0551,"A"
23,"shake_2",0.0545,"B"
23,"shake_3",0.1843,"A_H2O2"
23,"shake_3",0.0578,"B_H2O2"
23,"shake_3",0.0568,"A"
23,"shake_3",0.0568,"B"
23,"shake_1",0.0836,"A_H2O2"
23,"shake_1",0.0554,"B_H2O2"
23,"shake_1",0.0551,"A"
23,"shake_1",0.054,"B"
23,"shake_2",0.104,"A_H2O2"
23,"shake_2",0.0564,"B_H2O2"
23,"shake_2",0.0557,"A"
23,"shake_2",0.0552,"B"
23,"shake_3",0.1151,"A_H2O2"
23,"shake_3",0.058,"B_H2O2"
23,"shake_3",0.0572,"A"
23,"shake_3",0.0566,"B"
23,"shake_1",0.0856,"A_H2O2"
23,"shake_1",0.0565,"B_H2O2"
23,"shake_1",0.056,"A"
23,"shake_1",0.056,"B"
23,"shake_2",0.1042,"A_H2O2"
23,"shake_2",0.0572,"B_H2O2"
23,"shake_2",0.0567,"A"
23,"shake_2",0.0554,"B"
23,"shake_3",0.1139,"A_H2O2"
23,"shake_3",0.0599,"B_H2O2"
23,"shake_3",0.0575,"A"
23,"shake_3",0.0577,"B"
23.5,"soak_1",0.0669,"A_H2O2"
23.5,"soak_1",0.0503,"B_H2O2"
23.5,"soak_1",0.0521,"A"
23.5,"soak_1",0.0495,"B"
23.5,"soak_2",0.0754,"A_H2O2"
23.5,"soak_2",0.0525,"B_H2O2"
23.5,"soak_2",0.0542,"A"
23.5,"soak_2",0.0525,"B"
23.5,"soak_3",0.0792,"A_H2O2"
23.5,"soak_3",0.0528,"B_H2O2"
23.5,"soak_3",0.0535,"A"
23.5,"soak_3",0.0518,"B"
23.5,"soak_1",0.0665,"A_H2O2"
23.5,"soak_1",0.0503,"B_H2O2"
23.5,"soak_1",0.05,"A"
23.5,"soak_1",0.0497,"B"
23.5,"soak_2",0.0761,"A_H2O2"
23.5,"soak_2",0.0522,"B_H2O2"
23.5,"soak_2",0.0527,"A"
23.5,"soak_2",0.0525,"B"
23.5,"soak_3",0.0776,"A_H2O2"
23.5,"soak_3",0.0516,"B_H2O2"
23.5,"soak_3",0.0514,"A"
23.5,"soak_3",0.0514,"B"
23.5,"soak_1",0.0664,"A_H2O2"
23.5,"soak_1",0.0505,"B_H2O2"
23.5,"soak_1",0.05,"A"
23.5,"soak_1",0.0497,"B"
23.5,"soak_2",0.0762,"A_H2O2"
23.5,"soak_2",0.0527,"B_H2O2"
23.5,"soak_2",0.0523,"A"
23.5,"soak_2",0.0515,"B"
23.5,"soak_3",0.0781,"A_H2O2"
23.5,"soak_3",0.0516,"B_H2O2"
23.5,"soak_3",0.0545,"A"
23.5,"soak_3",0.0517,"B"
23.5,"soak_1",0.0667,"A_H2O2"
23.5,"soak_1",0.05,"B_H2O2"
23.5,"soak_1",0.0501,"A"
23.5,"soak_1",0.0501,"B"
23.5,"soak_2",0.0762,"A_H2O2"
23.5,"soak_2",0.0529,"B_H2O2"
23.5,"soak_2",0.0521,"A"
23.5,"soak_2",0.0514,"B"
23.5,"soak_3",0.0772,"A_H2O2"
23.5,"soak_3",0.0516,"B_H2O2"
23.5,"soak_3",0.0518,"A"
23.5,"soak_3",0.0516,"B"
23.5,"shake_1",0.0833,"A_H2O2"
23.5,"shake_1",0.0568,"B_H2O2"
23.5,"shake_1",0.056,"A"
23.5,"shake_1",0.0553,"B"
23.5,"shake_2",0.1039,"A_H2O2"
23.5,"shake_2",0.0575,"B_H2O2"
23.5,"shake_2",0.0553,"A"
23.5,"shake_2",0.0546,"B"
23.5,"shake_3",0.1131,"A_H2O2"
23.5,"shake_3",0.0586,"B_H2O2"
23.5,"shake_3",0.057,"A"
23.5,"shake_3",0.057,"B"
23.5,"shake_1",0.0844,"A_H2O2"
23.5,"shake_1",0.0564,"B_H2O2"
23.5,"shake_1",0.0566,"A"
23.5,"shake_1",0.0541,"B"
23.5,"shake_2",0.1042,"A_H2O2"
23.5,"shake_2",0.0567,"B_H2O2"
23.5,"shake_2",0.0551,"A"
23.5,"shake_2",0.0546,"B"
23.5,"shake_3",0.1853,"A_H2O2"
23.5,"shake_3",0.058,"B_H2O2"
23.5,"shake_3",0.0568,"A"
23.5,"shake_3",0.057,"B"
23.5,"shake_1",0.0842,"A_H2O2"
23.5,"shake_1",0.0559,"B_H2O2"
23.5,"shake_1",0.0554,"A"
23.5,"shake_1",0.0542,"B"
23.5,"shake_2",0.1049,"A_H2O2"
23.5,"shake_2",0.0564,"B_H2O2"
23.5,"shake_2",0.0559,"A"
23.5,"shake_2",0.0553,"B"
23.5,"shake_3",0.1162,"A_H2O2"
23.5,"shake_3",0.0581,"B_H2O2"
23.5,"shake_3",0.0574,"A"
23.5,"shake_3",0.0568,"B"
23.5,"shake_1",0.0861,"A_H2O2"
23.5,"shake_1",0.0562,"B_H2O2"
23.5,"shake_1",0.0561,"A"
23.5,"shake_1",0.056,"B"
23.5,"shake_2",0.1049,"A_H2O2"
23.5,"shake_2",0.0573,"B_H2O2"
23.5,"shake_2",0.0567,"A"
23.5,"shake_2",0.0555,"B"
23.5,"shake_3",0.1147,"A_H2O2"
23.5,"shake_3",0.06,"B_H2O2"
23.5,"shake_3",0.0576,"A"
23.5,"shake_3",0.0575,"B"
24,"soak_1",0.0671,"A_H2O2"
24,"soak_1",0.0504,"B_H2O2"
24,"soak_1",0.0521,"A"
24,"soak_1",0.0496,"B"
24,"soak_2",0.0757,"A_H2O2"
24,"soak_2",0.0524,"B_H2O2"
24,"soak_2",0.0542,"A"
24,"soak_2",0.0525,"B"
24,"soak_3",0.0796,"A_H2O2"
24,"soak_3",0.0527,"B_H2O2"
24,"soak_3",0.0536,"A"
24,"soak_3",0.0518,"B"
24,"soak_1",0.0667,"A_H2O2"
24,"soak_1",0.0503,"B_H2O2"
24,"soak_1",0.05,"A"
24,"soak_1",0.0496,"B"
24,"soak_2",0.0764,"A_H2O2"
24,"soak_2",0.0522,"B_H2O2"
24,"soak_2",0.0525,"A"
24,"soak_2",0.0526,"B"
24,"soak_3",0.0782,"A_H2O2"
24,"soak_3",0.0517,"B_H2O2"
24,"soak_3",0.0516,"A"
24,"soak_3",0.0515,"B"
24,"soak_1",0.0666,"A_H2O2"
24,"soak_1",0.0505,"B_H2O2"
24,"soak_1",0.0501,"A"
24,"soak_1",0.0497,"B"
24,"soak_2",0.0767,"A_H2O2"
24,"soak_2",0.0528,"B_H2O2"
24,"soak_2",0.0524,"A"
24,"soak_2",0.0515,"B"
24,"soak_3",0.0785,"A_H2O2"
24,"soak_3",0.0517,"B_H2O2"
24,"soak_3",0.0544,"A"
24,"soak_3",0.0519,"B"
24,"soak_1",0.067,"A_H2O2"
24,"soak_1",0.0499,"B_H2O2"
24,"soak_1",0.0501,"A"
24,"soak_1",0.0499,"B"
24,"soak_2",0.0766,"A_H2O2"
24,"soak_2",0.053,"B_H2O2"
24,"soak_2",0.0521,"A"
24,"soak_2",0.0516,"B"
24,"soak_3",0.0778,"A_H2O2"
24,"soak_3",0.0517,"B_H2O2"
24,"soak_3",0.0518,"A"
24,"soak_3",0.0516,"B"
24,"shake_1",0.0839,"A_H2O2"
24,"shake_1",0.0567,"B_H2O2"
24,"shake_1",0.056,"A"
24,"shake_1",0.0553,"B"
24,"shake_2",0.1046,"A_H2O2"
24,"shake_2",0.0574,"B_H2O2"
24,"shake_2",0.0553,"A"
24,"shake_2",0.0548,"B"
24,"shake_3",0.1141,"A_H2O2"
24,"shake_3",0.0587,"B_H2O2"
24,"shake_3",0.0572,"A"
24,"shake_3",0.057,"B"
24,"shake_1",0.0847,"A_H2O2"
24,"shake_1",0.0566,"B_H2O2"
24,"shake_1",0.0567,"A"
24,"shake_1",0.0544,"B"
24,"shake_2",0.1051,"A_H2O2"
24,"shake_2",0.0567,"B_H2O2"
24,"shake_2",0.0551,"A"
24,"shake_2",0.0546,"B"
24,"shake_3",0.1863,"A_H2O2"
24,"shake_3",0.0579,"B_H2O2"
24,"shake_3",0.0568,"A"
24,"shake_3",0.057,"B"
24,"shake_1",0.0846,"A_H2O2"
24,"shake_1",0.0557,"B_H2O2"
24,"shake_1",0.0554,"A"
24,"shake_1",0.0541,"B"
24,"shake_2",0.1057,"A_H2O2"
24,"shake_2",0.0565,"B_H2O2"
24,"shake_2",0.0555,"A"
24,"shake_2",0.0553,"B"
24,"shake_3",0.1172,"A_H2O2"
24,"shake_3",0.0581,"B_H2O2"
24,"shake_3",0.0574,"A"
24,"shake_3",0.0569,"B"
24,"shake_1",0.0864,"A_H2O2"
24,"shake_1",0.0562,"B_H2O2"
24,"shake_1",0.056,"A"
24,"shake_1",0.0559,"B"
24,"shake_2",0.1059,"A_H2O2"
24,"shake_2",0.0573,"B_H2O2"
24,"shake_2",0.0567,"A"
24,"shake_2",0.0555,"B"
24,"shake_3",0.1154,"A_H2O2"
24,"shake_3",0.06,"B_H2O2"
24,"shake_3",0.0578,"A"
24,"shake_3",0.0577,"B"
24.5,"soak_1",0.0674,"A_H2O2"
24.5,"soak_1",0.0505,"B_H2O2"
24.5,"soak_1",0.0523,"A"
24.5,"soak_1",0.0496,"B"
24.5,"soak_2",0.0762,"A_H2O2"
24.5,"soak_2",0.0525,"B_H2O2"
24.5,"soak_2",0.0542,"A"
24.5,"soak_2",0.0527,"B"
24.5,"soak_3",0.08,"A_H2O2"
24.5,"soak_3",0.0529,"B_H2O2"
24.5,"soak_3",0.0536,"A"
24.5,"soak_3",0.0521,"B"
24.5,"soak_1",0.0671,"A_H2O2"
24.5,"soak_1",0.0504,"B_H2O2"
24.5,"soak_1",0.0501,"A"
24.5,"soak_1",0.0497,"B"
24.5,"soak_2",0.0768,"A_H2O2"
24.5,"soak_2",0.0523,"B_H2O2"
24.5,"soak_2",0.0524,"A"
24.5,"soak_2",0.0526,"B"
24.5,"soak_3",0.0786,"A_H2O2"
24.5,"soak_3",0.0518,"B_H2O2"
24.5,"soak_3",0.0518,"A"
24.5,"soak_3",0.0516,"B"
24.5,"soak_1",0.0669,"A_H2O2"
24.5,"soak_1",0.0506,"B_H2O2"
24.5,"soak_1",0.0502,"A"
24.5,"soak_1",0.05,"B"
24.5,"soak_2",0.0771,"A_H2O2"
24.5,"soak_2",0.0529,"B_H2O2"
24.5,"soak_2",0.0525,"A"
24.5,"soak_2",0.0516,"B"
24.5,"soak_3",0.0789,"A_H2O2"
24.5,"soak_3",0.0517,"B_H2O2"
24.5,"soak_3",0.0545,"A"
24.5,"soak_3",0.0519,"B"
24.5,"soak_1",0.0674,"A_H2O2"
24.5,"soak_1",0.0501,"B_H2O2"
24.5,"soak_1",0.0501,"A"
24.5,"soak_1",0.0502,"B"
24.5,"soak_2",0.0772,"A_H2O2"
24.5,"soak_2",0.053,"B_H2O2"
24.5,"soak_2",0.0522,"A"
24.5,"soak_2",0.0517,"B"
24.5,"soak_3",0.0782,"A_H2O2"
24.5,"soak_3",0.0518,"B_H2O2"
24.5,"soak_3",0.0518,"A"
24.5,"soak_3",0.0518,"B"
24.5,"shake_1",0.0844,"A_H2O2"
24.5,"shake_1",0.0569,"B_H2O2"
24.5,"shake_1",0.0561,"A"
24.5,"shake_1",0.0554,"B"
24.5,"shake_2",0.1055,"A_H2O2"
24.5,"shake_2",0.0575,"B_H2O2"
24.5,"shake_2",0.0554,"A"
24.5,"shake_2",0.0549,"B"
24.5,"shake_3",0.115,"A_H2O2"
24.5,"shake_3",0.0589,"B_H2O2"
24.5,"shake_3",0.0574,"A"
24.5,"shake_3",0.0571,"B"
24.5,"shake_1",0.0853,"A_H2O2"
24.5,"shake_1",0.0565,"B_H2O2"
24.5,"shake_1",0.0567,"A"
24.5,"shake_1",0.0547,"B"
24.5,"shake_2",0.106,"A_H2O2"
24.5,"shake_2",0.0567,"B_H2O2"
24.5,"shake_2",0.0551,"A"
24.5,"shake_2",0.0546,"B"
24.5,"shake_3",0.1871,"A_H2O2"
24.5,"shake_3",0.0579,"B_H2O2"
24.5,"shake_3",0.0569,"A"
24.5,"shake_3",0.0572,"B"
24.5,"shake_1",0.0852,"A_H2O2"
24.5,"shake_1",0.056,"B_H2O2"
24.5,"shake_1",0.0553,"A"
24.5,"shake_1",0.0543,"B"
24.5,"shake_2",0.1066,"A_H2O2"
24.5,"shake_2",0.0567,"B_H2O2"
24.5,"shake_2",0.056,"A"
24.5,"shake_2",0.0553,"B"
24.5,"shake_3",0.1181,"A_H2O2"
24.5,"shake_3",0.0582,"B_H2O2"
24.5,"shake_3",0.0574,"A"
24.5,"shake_3",0.0568,"B"
24.5,"shake_1",0.0869,"A_H2O2"
24.5,"shake_1",0.0563,"B_H2O2"
24.5,"shake_1",0.0559,"A"
24.5,"shake_1",0.0558,"B"
24.5,"shake_2",0.1066,"A_H2O2"
24.5,"shake_2",0.0578,"B_H2O2"
24.5,"shake_2",0.0572,"A"
24.5,"shake_2",0.0557,"B"
24.5,"shake_3",0.1165,"A_H2O2"
24.5,"shake_3",0.0601,"B_H2O2"
24.5,"shake_3",0.0578,"A"
24.5,"shake_3",0.0577,"B"
25,"soak_1",0.0677,"A_H2O2"
25,"soak_1",0.0505,"B_H2O2"
25,"soak_1",0.0523,"A"
25,"soak_1",0.0496,"B"
25,"soak_2",0.0765,"A_H2O2"
25,"soak_2",0.0528,"B_H2O2"
25,"soak_2",0.0542,"A"
25,"soak_2",0.0527,"B"
25,"soak_3",0.0804,"A_H2O2"
25,"soak_3",0.0528,"B_H2O2"
25,"soak_3",0.0536,"A"
25,"soak_3",0.0519,"B"
25,"soak_1",0.0673,"A_H2O2"
25,"soak_1",0.0503,"B_H2O2"
25,"soak_1",0.0501,"A"
25,"soak_1",0.0497,"B"
25,"soak_2",0.0772,"A_H2O2"
25,"soak_2",0.0523,"B_H2O2"
25,"soak_2",0.0555,"A"
25,"soak_2",0.0526,"B"
25,"soak_3",0.0789,"A_H2O2"
25,"soak_3",0.0518,"B_H2O2"
25,"soak_3",0.0524,"A"
25,"soak_3",0.0515,"B"
25,"soak_1",0.067,"A_H2O2"
25,"soak_1",0.0506,"B_H2O2"
25,"soak_1",0.0502,"A"
25,"soak_1",0.0499,"B"
25,"soak_2",0.0774,"A_H2O2"
25,"soak_2",0.0529,"B_H2O2"
25,"soak_2",0.0524,"A"
25,"soak_2",0.0517,"B"
25,"soak_3",0.0794,"A_H2O2"
25,"soak_3",0.0517,"B_H2O2"
25,"soak_3",0.0546,"A"
25,"soak_3",0.0519,"B"
25,"soak_1",0.0676,"A_H2O2"
25,"soak_1",0.05,"B_H2O2"
25,"soak_1",0.0501,"A"
25,"soak_1",0.0499,"B"
25,"soak_2",0.0774,"A_H2O2"
25,"soak_2",0.0532,"B_H2O2"
25,"soak_2",0.0523,"A"
25,"soak_2",0.0516,"B"
25,"soak_3",0.0786,"A_H2O2"
25,"soak_3",0.0518,"B_H2O2"
25,"soak_3",0.0519,"A"
25,"soak_3",0.0518,"B"
25,"shake_1",0.0847,"A_H2O2"
25,"shake_1",0.0569,"B_H2O2"
25,"shake_1",0.0561,"A"
25,"shake_1",0.0555,"B"
25,"shake_2",0.1063,"A_H2O2"
25,"shake_2",0.0579,"B_H2O2"
25,"shake_2",0.0554,"A"
25,"shake_2",0.0548,"B"
25,"shake_3",0.116,"A_H2O2"
25,"shake_3",0.0588,"B_H2O2"
25,"shake_3",0.0572,"A"
25,"shake_3",0.0573,"B"
25,"shake_1",0.0857,"A_H2O2"
25,"shake_1",0.0565,"B_H2O2"
25,"shake_1",0.0568,"A"
25,"shake_1",0.0546,"B"
25,"shake_2",0.1068,"A_H2O2"
25,"shake_2",0.0568,"B_H2O2"
25,"shake_2",0.0551,"A"
25,"shake_2",0.0547,"B"
25,"shake_3",0.1876,"A_H2O2"
25,"shake_3",0.058,"B_H2O2"
25,"shake_3",0.0569,"A"
25,"shake_3",0.057,"B"
25,"shake_1",0.0855,"A_H2O2"
25,"shake_1",0.0558,"B_H2O2"
25,"shake_1",0.0552,"A"
25,"shake_1",0.0541,"B"
25,"shake_2",0.1073,"A_H2O2"
25,"shake_2",0.0569,"B_H2O2"
25,"shake_2",0.0557,"A"
25,"shake_2",0.0554,"B"
25,"shake_3",0.1192,"A_H2O2"
25,"shake_3",0.0583,"B_H2O2"
25,"shake_3",0.0575,"A"
25,"shake_3",0.0569,"B"
25,"shake_1",0.0874,"A_H2O2"
25,"shake_1",0.0563,"B_H2O2"
25,"shake_1",0.0559,"A"
25,"shake_1",0.0559,"B"
25,"shake_2",0.1074,"A_H2O2"
25,"shake_2",0.0577,"B_H2O2"
25,"shake_2",0.0569,"A"
25,"shake_2",0.0556,"B"
25,"shake_3",0.1173,"A_H2O2"
25,"shake_3",0.0602,"B_H2O2"
25,"shake_3",0.0578,"A"
25,"shake_3",0.0578,"B"
25.5,"soak_1",0.068,"A_H2O2"
25.5,"soak_1",0.0505,"B_H2O2"
25.5,"soak_1",0.0523,"A"
25.5,"soak_1",0.0496,"B"
25.5,"soak_2",0.0769,"A_H2O2"
25.5,"soak_2",0.0527,"B_H2O2"
25.5,"soak_2",0.0543,"A"
25.5,"soak_2",0.0526,"B"
25.5,"soak_3",0.0807,"A_H2O2"
25.5,"soak_3",0.0528,"B_H2O2"
25.5,"soak_3",0.0537,"A"
25.5,"soak_3",0.052,"B"
