"time_min","sample","absorbance","treatment"
12,"soak_2",0.1246,"A"
12,"soak_2",0.1302,"B"
12,"soak_3",0.152,"A_H2O2"
12,"soak_3",0.1368,"B_H2O2"
12,"soak_3",0.1207,"A"
12,"soak_3",0.135,"B"
12,"shake_1",0.1964,"A_H2O2"
12,"shake_1",0.1831,"B_H2O2"
12,"shake_1",0.1505,"A"
12,"shake_1",0.1599,"B"
12,"shake_2",0.2211,"A_H2O2"
12,"shake_2",0.1816,"B_H2O2"
12,"shake_2",0.1317,"A"
12,"shake_2",0.1456,"B"
12,"shake_3",0.2872,"A_H2O2"
12,"shake_3",0.2419,"B_H2O2"
12,"shake_3",0.1803,"A"
12,"shake_3",0.2004,"B"
12,"shake_1",0.2108,"A_H2O2"
12,"shake_1",0.1881,"B_H2O2"
12,"shake_1",0.1509,"A"
12,"shake_1",0.1594,"B"
12,"shake_2",0.2173,"A_H2O2"
12,"shake_2",0.1793,"B_H2O2"
12,"shake_2",0.1304,"A"
12,"shake_2",0.1456,"B"
12,"shake_3",0.2704,"A_H2O2"
12,"shake_3",0.2356,"B_H2O2"
12,"shake_3",0.1819,"A"
12,"shake_3",0.2,"B"
12,"shake_1",0.1998,"A_H2O2"
12,"shake_1",0.1822,"B_H2O2"
12,"shake_1",0.1503,"A"
12,"shake_1",0.1596,"B"
12,"shake_2",0.2214,"A_H2O2"
12,"shake_2",0.1817,"B_H2O2"
12,"shake_2",0.1307,"A"
12,"shake_2",0.1441,"B"
12,"shake_3",0.2661,"A_H2O2"
12,"shake_3",0.2373,"B_H2O2"
12,"shake_3",0.1837,"A"
12,"shake_3",0.2007,"B"
12,"shake_1",0.2013,"A_H2O2"
12,"shake_1",0.1853,"B_H2O2"
12,"shake_1",0.153,"A"
12,"shake_1",0.1621,"B"
12,"shake_2",0.2295,"A_H2O2"
12,"shake_2",0.1848,"B_H2O2"
12,"shake_2",0.1333,"A"
12,"shake_2",0.1461,"B"
12,"shake_3",0.2793,"A_H2O2"
12,"shake_3",0.2436,"B_H2O2"
12,"shake_3",0.1861,"A"
12,"shake_3",0.2288,"B"
12.5,"soak_1",0.1339,"A_H2O2"
12.5,"soak_1",0.1234,"B_H2O2"
12.5,"soak_1",0.1118,"A"
12.5,"soak_1",0.1115,"B"
12.5,"soak_2",0.1608,"A_H2O2"
12.5,"soak_2",0.142,"B_H2O2"
12.5,"soak_2",0.1258,"A"
12.5,"soak_2",0.137,"B"
12.5,"soak_3",0.1446,"A_H2O2"
12.5,"soak_3",0.1387,"B_H2O2"
12.5,"soak_3",0.1217,"A"
12.5,"soak_3",0.1369,"B"
12.5,"soak_1",0.133,"A_H2O2"
12.5,"soak_1",0.1185,"B_H2O2"
12.5,"soak_1",0.1077,"A"
12.5,"soak_1",0.1119,"B"
12.5,"soak_2",0.1628,"A_H2O2"
12.5,"soak_2",0.1416,"B_H2O2"
12.5,"soak_2",0.1247,"A"
12.5,"soak_2",0.1336,"B"
12.5,"soak_3",0.1481,"A_H2O2"
12.5,"soak_3",0.1371,"B_H2O2"
12.5,"soak_3",0.1178,"A"
12.5,"soak_3",0.1382,"B"
12.5,"soak_1",0.1343,"A_H2O2"
12.5,"soak_1",0.1201,"B_H2O2"
12.5,"soak_1",0.11,"A"
12.5,"soak_1",0.1121,"B"
12.5,"soak_2",0.1642,"A_H2O2"
12.5,"soak_2",0.1417,"B_H2O2"
12.5,"soak_2",0.1258,"A"
12.5,"soak_2",0.1323,"B"
12.5,"soak_3",0.1557,"A_H2O2"
12.5,"soak_3",0.1376,"B_H2O2"
12.5,"soak_3",0.1185,"A"
12.5,"soak_3",0.1371,"B"
12.5,"soak_1",0.1346,"A_H2O2"
12.5,"soak_1",0.1197,"B_H2O2"
12.5,"soak_1",0.1088,"A"
12.5,"soak_1",0.1112,"B"
12.5,"soak_2",0.1659,"A_H2O2"
12.5,"soak_2",0.1439,"B_H2O2"
12.5,"soak_2",0.1255,"A"
12.5,"soak_2",0.1319,"B"
12.5,"soak_3",0.1528,"A_H2O2"
12.5,"soak_3",0.1379,"B_H2O2"
12.5,"soak_3",0.1218,"A"
12.5,"soak_3",0.1365,"B"
12.5,"shake_1",0.1995,"A_H2O2"
12.5,"shake_1",0.1862,"B_H2O2"
12.5,"shake_1",0.1524,"A"
12.5,"shake_1",0.1624,"B"
12.5,"shake_2",0.2244,"A_H2O2"
12.5,"shake_2",0.1845,"B_H2O2"
12.5,"shake_2",0.133,"A"
12.5,"shake_2",0.1468,"B"
12.5,"shake_3",0.2913,"A_H2O2"
12.5,"shake_3",0.2473,"B_H2O2"
12.5,"shake_3",0.1833,"A"
12.5,"shake_3",0.2052,"B"
12.5,"shake_1",0.2141,"A_H2O2"
12.5,"shake_1",0.1914,"B_H2O2"
12.5,"shake_1",0.153,"A"
12.5,"shake_1",0.1619,"B"
12.5,"shake_2",0.2199,"A_H2O2"
12.5,"shake_2",0.1824,"B_H2O2"
12.5,"shake_2",0.1314,"A"
12.5,"shake_2",0.147,"B"
12.5,"shake_3",0.275,"A_H2O2"
12.5,"shake_3",0.2406,"B_H2O2"
12.5,"shake_3",0.1852,"A"
12.5,"shake_3",0.2033,"B"
12.5,"shake_1",0.203,"A_H2O2"
12.5,"shake_1",0.1852,"B_H2O2"
12.5,"shake_1",0.1522,"A"
12.5,"shake_1",0.1622,"B"
12.5,"shake_2",0.2243,"A_H2O2"
12.5,"shake_2",0.1846,"B_H2O2"
12.5,"shake_2",0.1319,"A"
12.5,"shake_2",0.1455,"B"
12.5,"shake_3",0.2707,"A_H2O2"
12.5,"shake_3",0.2422,"B_H2O2"
12.5,"shake_3",0.1868,"A"
12.5,"shake_3",0.2043,"B"
12.5,"shake_1",0.2043,"A_H2O2"
12.5,"shake_1",0.1887,"B_H2O2"
12.5,"shake_1",0.1552,"A"
12.5,"shake_1",0.1645,"B"
12.5,"shake_2",0.2325,"A_H2O2"
12.5,"shake_2",0.1879,"B_H2O2"
12.5,"shake_2",0.1346,"A"
12.5,"shake_2",0.1477,"B"
12.5,"shake_3",0.2839,"A_H2O2"
12.5,"shake_3",0.2491,"B_H2O2"
12.5,"shake_3",0.1895,"A"
12.5,"shake_3",0.2336,"B"
13,"soak_1",0.1349,"A_H2O2"
13,"soak_1",0.1247,"B_H2O2"
13,"soak_1",0.113,"A"
13,"soak_1",0.1126,"B"
13,"soak_2",0.1626,"A_H2O2"
13,"soak_2",0.1439,"B_H2O2"
13,"soak_2",0.1272,"A"
13,"soak_2",0.1369,"B"
13,"soak_3",0.146,"A_H2O2"
13,"soak_3",0.1405,"B_H2O2"
13,"soak_3",0.1229,"A"
13,"soak_3",0.1387,"B"
13,"soak_1",0.1343,"A_H2O2"
13,"soak_1",0.1193,"B_H2O2"
13,"soak_1",0.1086,"A"
13,"soak_1",0.1131,"B"
13,"soak_2",0.1648,"A_H2O2"
13,"soak_2",0.1437,"B_H2O2"
13,"soak_2",0.1263,"A"
13,"soak_2",0.1354,"B"
13,"soak_3",0.1494,"A_H2O2"
13,"soak_3",0.1388,"B_H2O2"
13,"soak_3",0.1189,"A"
13,"soak_3",0.1399,"B"
13,"soak_1",0.1355,"A_H2O2"
13,"soak_1",0.1213,"B_H2O2"
13,"soak_1",0.1109,"A"
13,"soak_1",0.1132,"B"
13,"soak_2",0.1656,"A_H2O2"
13,"soak_2",0.1439,"B_H2O2"
13,"soak_2",0.1272,"A"
13,"soak_2",0.134,"B"
13,"soak_3",0.1572,"A_H2O2"
13,"soak_3",0.139,"B_H2O2"
13,"soak_3",0.1196,"A"
13,"soak_3",0.1386,"B"
13,"soak_1",0.1358,"A_H2O2"
13,"soak_1",0.1209,"B_H2O2"
13,"soak_1",0.1096,"A"
13,"soak_1",0.1124,"B"
13,"soak_2",0.1667,"A_H2O2"
13,"soak_2",0.146,"B_H2O2"
13,"soak_2",0.127,"A"
13,"soak_2",0.1336,"B"
13,"soak_3",0.1532,"A_H2O2"
13,"soak_3",0.1393,"B_H2O2"
13,"soak_3",0.1231,"A"
13,"soak_3",0.1382,"B"
13,"shake_1",0.2025,"A_H2O2"
13,"shake_1",0.1897,"B_H2O2"
13,"shake_1",0.1546,"A"
13,"shake_1",0.165,"B"
13,"shake_2",0.2276,"A_H2O2"
13,"shake_2",0.1877,"B_H2O2"
13,"shake_2",0.1345,"A"
13,"shake_2",0.1484,"B"
13,"shake_3",0.296,"A_H2O2"
13,"shake_3",0.2527,"B_H2O2"
13,"shake_3",0.1868,"A"
13,"shake_3",0.2087,"B"
13,"shake_1",0.2187,"A_H2O2"
13,"shake_1",0.1946,"B_H2O2"
13,"shake_1",0.1551,"A"
13,"shake_1",0.1644,"B"
13,"shake_2",0.223,"A_H2O2"
13,"shake_2",0.1861,"B_H2O2"
13,"shake_2",0.1327,"A"
13,"shake_2",0.1485,"B"
13,"shake_3",0.28,"A_H2O2"
13,"shake_3",0.2458,"B_H2O2"
13,"shake_3",0.1885,"A"
13,"shake_3",0.2072,"B"
13,"shake_1",0.2059,"A_H2O2"
13,"shake_1",0.1885,"B_H2O2"
13,"shake_1",0.1545,"A"
13,"shake_1",0.1646,"B"
13,"shake_2",0.2275,"A_H2O2"
13,"shake_2",0.1878,"B_H2O2"
13,"shake_2",0.1333,"A"
13,"shake_2",0.1471,"B"
13,"shake_3",0.2754,"A_H2O2"
13,"shake_3",0.2475,"B_H2O2"
13,"shake_3",0.1904,"A"
13,"shake_3",0.2078,"B"
13,"shake_1",0.2075,"A_H2O2"
13,"shake_1",0.1921,"B_H2O2"
13,"shake_1",0.1574,"A"
13,"shake_1",0.1671,"B"
13,"shake_2",0.2356,"A_H2O2"
13,"shake_2",0.1911,"B_H2O2"
13,"shake_2",0.136,"A"
13,"shake_2",0.149,"B"
13,"shake_3",0.2885,"A_H2O2"
13,"shake_3",0.2542,"B_H2O2"
13,"shake_3",0.193,"A"
13,"shake_3",0.2377,"B"
13.5,"soak_1",0.1361,"A_H2O2"
13.5,"soak_1",0.1256,"B_H2O2"
13.5,"soak_1",0.1135,"A"
13.5,"soak_1",0.1136,"B"
13.5,"soak_2",0.1645,"A_H2O2"
13.5,"soak_2",0.1459,"B_H2O2"
13.5,"soak_2",0.1284,"A"
13.5,"soak_2",0.144,"B"
13.5,"soak_3",0.1472,"A_H2O2"
13.5,"soak_3",0.142,"B_H2O2"
13.5,"soak_3",0.1239,"A"
13.5,"soak_3",0.1401,"B"
13.5,"soak_1",0.1356,"A_H2O2"
13.5,"soak_1",0.1204,"B_H2O2"
13.5,"soak_1",0.1093,"A"
13.5,"soak_1",0.114,"B"
13.5,"soak_2",0.1661,"A_H2O2"
13.5,"soak_2",0.1456,"B_H2O2"
13.5,"soak_2",0.1273,"A"
13.5,"soak_2",0.1368,"B"
13.5,"soak_3",0.1505,"A_H2O2"
13.5,"soak_3",0.1402,"B_H2O2"
13.5,"soak_3",0.1199,"A"
13.5,"soak_3",0.1415,"B"
13.5,"soak_1",0.1366,"A_H2O2"
13.5,"soak_1",0.1222,"B_H2O2"
13.5,"soak_1",0.1119,"A"
13.5,"soak_1",0.1142,"B"
13.5,"soak_2",0.1668,"A_H2O2"
13.5,"soak_2",0.1457,"B_H2O2"
13.5,"soak_2",0.1284,"A"
13.5,"soak_2",0.1357,"B"
13.5,"soak_3",0.1584,"A_H2O2"
13.5,"soak_3",0.1406,"B_H2O2"
13.5,"soak_3",0.1207,"A"
13.5,"soak_3",0.1403,"B"
13.5,"soak_1",0.137,"A_H2O2"
13.5,"soak_1",0.1218,"B_H2O2"
13.5,"soak_1",0.1104,"A"
13.5,"soak_1",0.1131,"B"
13.5,"soak_2",0.167,"A_H2O2"
13.5,"soak_2",0.1479,"B_H2O2"
13.5,"soak_2",0.1281,"A"
13.5,"soak_2",0.1351,"B"
13.5,"soak_3",0.1539,"A_H2O2"
13.5,"soak_3",0.1406,"B_H2O2"
13.5,"soak_3",0.1242,"A"
13.5,"soak_3",0.1397,"B"
13.5,"shake_1",0.2055,"A_H2O2"
13.5,"shake_1",0.1931,"B_H2O2"
13.5,"shake_1",0.1567,"A"
13.5,"shake_1",0.1672,"B"
13.5,"shake_2",0.2308,"A_H2O2"
13.5,"shake_2",0.1908,"B_H2O2"
13.5,"shake_2",0.1356,"A"
13.5,"shake_2",0.1497,"B"
13.5,"shake_3",0.3005,"A_H2O2"
13.5,"shake_3",0.2578,"B_H2O2"
13.5,"shake_3",0.1898,"A"
13.5,"shake_3",0.2106,"B"
13.5,"shake_1",0.2217,"A_H2O2"
13.5,"shake_1",0.1981,"B_H2O2"
13.5,"shake_1",0.1571,"A"
13.5,"shake_1",0.1666,"B"
13.5,"shake_2",0.226,"A_H2O2"
13.5,"shake_2",0.1883,"B_H2O2"
13.5,"shake_2",0.1339,"A"
13.5,"shake_2",0.1497,"B"
13.5,"shake_3",0.2845,"A_H2O2"
13.5,"shake_3",0.2507,"B_H2O2"
13.5,"shake_3",0.1916,"A"
13.5,"shake_3",0.2101,"B"
13.5,"shake_1",0.2089,"A_H2O2"
13.5,"shake_1",0.1919,"B_H2O2"
13.5,"shake_1",0.1564,"A"
13.5,"shake_1",0.1671,"B"
13.5,"shake_2",0.2305,"A_H2O2"
13.5,"shake_2",0.1907,"B_H2O2"
13.5,"shake_2",0.1345,"A"
13.5,"shake_2",0.1483,"B"
13.5,"shake_3",0.28,"A_H2O2"
13.5,"shake_3",0.2524,"B_H2O2"
13.5,"shake_3",0.1935,"A"
13.5,"shake_3",0.2113,"B"
13.5,"shake_1",0.2105,"A_H2O2"
13.5,"shake_1",0.1956,"B_H2O2"
13.5,"shake_1",0.1593,"A"
13.5,"shake_1",0.1696,"B"
13.5,"shake_2",0.2386,"A_H2O2"
13.5,"shake_2",0.1941,"B_H2O2"
13.5,"shake_2",0.1371,"A"
13.5,"shake_2",0.1501,"B"
13.5,"shake_3",0.2929,"A_H2O2"
13.5,"shake_3",0.2593,"B_H2O2"
13.5,"shake_3",0.1962,"A"
13.5,"shake_3",0.2421,"B"
14,"soak_1",0.1375,"A_H2O2"
14,"soak_1",0.1265,"B_H2O2"
14,"soak_1",0.1145,"A"
14,"soak_1",0.1147,"B"
14,"soak_2",0.1663,"A_H2O2"
14,"soak_2",0.1476,"B_H2O2"
14,"soak_2",0.1297,"A"
14,"soak_2",0.1411,"B"
14,"soak_3",0.1487,"A_H2O2"
14,"soak_3",0.1436,"B_H2O2"
14,"soak_3",0.1251,"A"
14,"soak_3",0.1417,"B"
14,"soak_1",0.1368,"A_H2O2"
14,"soak_1",0.1215,"B_H2O2"
14,"soak_1",0.11,"A"
14,"soak_1",0.1151,"B"
14,"soak_2",0.1681,"A_H2O2"
14,"soak_2",0.1475,"B_H2O2"
14,"soak_2",0.1287,"A"
14,"soak_2",0.1384,"B"
14,"soak_3",0.1518,"A_H2O2"
14,"soak_3",0.1419,"B_H2O2"
14,"soak_3",0.1211,"A"
14,"soak_3",0.1431,"B"
14,"soak_1",0.1379,"A_H2O2"
14,"soak_1",0.1231,"B_H2O2"
14,"soak_1",0.1132,"A"
14,"soak_1",0.1153,"B"
14,"soak_2",0.1685,"A_H2O2"
14,"soak_2",0.1475,"B_H2O2"
14,"soak_2",0.1297,"A"
14,"soak_2",0.1373,"B"
14,"soak_3",0.1601,"A_H2O2"
14,"soak_3",0.1421,"B_H2O2"
14,"soak_3",0.1217,"A"
14,"soak_3",0.1418,"B"
14,"soak_1",0.1383,"A_H2O2"
14,"soak_1",0.1229,"B_H2O2"
14,"soak_1",0.1111,"A"
14,"soak_1",0.1143,"B"
14,"soak_2",0.1677,"A_H2O2"
14,"soak_2",0.15,"B_H2O2"
14,"soak_2",0.1295,"A"
14,"soak_2",0.1368,"B"
14,"soak_3",0.1549,"A_H2O2"
14,"soak_3",0.1422,"B_H2O2"
14,"soak_3",0.1254,"A"
14,"soak_3",0.1414,"B"
14,"shake_1",0.2083,"A_H2O2"
14,"shake_1",0.1963,"B_H2O2"
14,"shake_1",0.1587,"A"
14,"shake_1",0.1699,"B"
14,"shake_2",0.2339,"A_H2O2"
14,"shake_2",0.1937,"B_H2O2"
14,"shake_2",0.1368,"A"
14,"shake_2",0.1511,"B"
14,"shake_3",0.3048,"A_H2O2"
14,"shake_3",0.2633,"B_H2O2"
14,"shake_3",0.193,"A"
14,"shake_3",0.2143,"B"
14,"shake_1",0.2245,"A_H2O2"
14,"shake_1",0.2015,"B_H2O2"
14,"shake_1",0.1591,"A"
14,"shake_1",0.169,"B"
14,"shake_2",0.229,"A_H2O2"
14,"shake_2",0.1914,"B_H2O2"
14,"shake_2",0.1352,"A"
14,"shake_2",0.1511,"B"
14,"shake_3",0.2892,"A_H2O2"
14,"shake_3",0.2558,"B_H2O2"
14,"shake_3",0.1948,"A"
14,"shake_3",0.2138,"B"
14,"shake_1",0.2119,"A_H2O2"
14,"shake_1",0.195,"B_H2O2"
14,"shake_1",0.1585,"A"
14,"shake_1",0.1696,"B"
14,"shake_2",0.2336,"A_H2O2"
14,"shake_2",0.194,"B_H2O2"
14,"shake_2",0.1358,"A"
14,"shake_2",0.1495,"B"
14,"shake_3",0.2847,"A_H2O2"
14,"shake_3",0.2577,"B_H2O2"
14,"shake_3",0.1969,"A"
14,"shake_3",0.2148,"B"
14,"shake_1",0.2136,"A_H2O2"
14,"shake_1",0.199,"B_H2O2"
14,"shake_1",0.1616,"A"
14,"shake_1",0.172,"B"
14,"shake_2",0.2416,"A_H2O2"
14,"shake_2",0.1972,"B_H2O2"
14,"shake_2",0.1385,"A"
14,"shake_2",0.1516,"B"
14,"shake_3",0.2975,"A_H2O2"
14,"shake_3",0.2646,"B_H2O2"
14,"shake_3",0.1996,"A"
14,"shake_3",0.2461,"B"
14.5,"soak_1",0.1388,"A_H2O2"
14.5,"soak_1",0.1273,"B_H2O2"
14.5,"soak_1",0.1153,"A"
14.5,"soak_1",0.1158,"B"
14.5,"soak_2",0.1681,"A_H2O2"
14.5,"soak_2",0.1495,"B_H2O2"
14.5,"soak_2",0.131,"A"
14.5,"soak_2",0.1445,"B"
14.5,"soak_3",0.15,"A_H2O2"
14.5,"soak_3",0.1452,"B_H2O2"
14.5,"soak_3",0.1262,"A"
14.5,"soak_3",0.1434,"B"
14.5,"soak_1",0.1381,"A_H2O2"
14.5,"soak_1",0.1226,"B_H2O2"
14.5,"soak_1",0.1109,"A"
14.5,"soak_1",0.116,"B"
14.5,"soak_2",0.1705,"A_H2O2"
14.5,"soak_2",0.1494,"B_H2O2"
14.5,"soak_2",0.1301,"A"
14.5,"soak_2",0.1401,"B"
14.5,"soak_3",0.1533,"A_H2O2"
14.5,"soak_3",0.1437,"B_H2O2"
14.5,"soak_3",0.1222,"A"
14.5,"soak_3",0.1448,"B"
14.5,"soak_1",0.1392,"A_H2O2"
14.5,"soak_1",0.124,"B_H2O2"
14.5,"soak_1",0.1145,"A"
14.5,"soak_1",0.1162,"B"
14.5,"soak_2",0.1702,"A_H2O2"
14.5,"soak_2",0.1496,"B_H2O2"
14.5,"soak_2",0.1309,"A"
14.5,"soak_2",0.1388,"B"
14.5,"soak_3",0.1616,"A_H2O2"
14.5,"soak_3",0.1437,"B_H2O2"
14.5,"soak_3",0.1229,"A"
14.5,"soak_3",0.1433,"B"
14.5,"soak_1",0.1394,"A_H2O2"
14.5,"soak_1",0.124,"B_H2O2"
14.5,"soak_1",0.1119,"A"
14.5,"soak_1",0.1153,"B"
14.5,"soak_2",0.1684,"A_H2O2"
14.5,"soak_2",0.152,"B_H2O2"
14.5,"soak_2",0.1307,"A"
14.5,"soak_2",0.1383,"B"
14.5,"soak_3",0.1558,"A_H2O2"
14.5,"soak_3",0.1438,"B_H2O2"
14.5,"soak_3",0.1266,"A"
14.5,"soak_3",0.143,"B"
14.5,"shake_1",0.2113,"A_H2O2"
14.5,"shake_1",0.1998,"B_H2O2"
14.5,"shake_1",0.1607,"A"
14.5,"shake_1",0.1722,"B"
14.5,"shake_2",0.2368,"A_H2O2"
14.5,"shake_2",0.1967,"B_H2O2"
14.5,"shake_2",0.1382,"A"
14.5,"shake_2",0.1523,"B"
14.5,"shake_3",0.3092,"A_H2O2"
14.5,"shake_3",0.2687,"B_H2O2"
14.5,"shake_3",0.1963,"A"
14.5,"shake_3",0.2178,"B"
14.5,"shake_1",0.2273,"A_H2O2"
14.5,"shake_1",0.2052,"B_H2O2"
14.5,"shake_1",0.1612,"A"
14.5,"shake_1",0.1714,"B"
14.5,"shake_2",0.2317,"A_H2O2"
14.5,"shake_2",0.1942,"B_H2O2"
14.5,"shake_2",0.1364,"A"
14.5,"shake_2",0.1523,"B"
14.5,"shake_3",0.2937,"A_H2O2"
14.5,"shake_3",0.2609,"B_H2O2"
14.5,"shake_3",0.1981,"A"
14.5,"shake_3",0.2172,"B"
14.5,"shake_1",0.2149,"A_H2O2"
14.5,"shake_1",0.1984,"B_H2O2"
14.5,"shake_1",0.1606,"A"
14.5,"shake_1",0.1722,"B"
14.5,"shake_2",0.2366,"A_H2O2"
14.5,"shake_2",0.1969,"B_H2O2"
14.5,"shake_2",0.137,"A"
14.5,"shake_2",0.1508,"B"
14.5,"shake_3",0.2891,"A_H2O2"
14.5,"shake_3",0.2627,"B_H2O2"
14.5,"shake_3",0.2003,"A"
14.5,"shake_3",0.2183,"B"
14.5,"shake_1",0.2165,"A_H2O2"
14.5,"shake_1",0.2022,"B_H2O2"
14.5,"shake_1",0.1636,"A"
14.5,"shake_1",0.1746,"B"
14.5,"shake_2",0.2446,"A_H2O2"
14.5,"shake_2",0.2002,"B_H2O2"
14.5,"shake_2",0.1398,"A"
14.5,"shake_2",0.1529,"B"
14.5,"shake_3",0.3018,"A_H2O2"
14.5,"shake_3",0.2696,"B_H2O2"
14.5,"shake_3",0.203,"A"
14.5,"shake_3",0.2506,"B"
15,"soak_1",0.1397,"A_H2O2"
15,"soak_1",0.1281,"B_H2O2"
15,"soak_1",0.1162,"A"
15,"soak_1",0.1168,"B"
15,"soak_2",0.1698,"A_H2O2"
15,"soak_2",0.1513,"B_H2O2"
15,"soak_2",0.1324,"A"
15,"soak_2",0.1453,"B"
15,"soak_3",0.1512,"A_H2O2"
15,"soak_3",0.1468,"B_H2O2"
15,"soak_3",0.1273,"A"
15,"soak_3",0.1449,"B"
15,"soak_1",0.1391,"A_H2O2"
15,"soak_1",0.1238,"B_H2O2"
15,"soak_1",0.1115,"A"
15,"soak_1",0.1171,"B"
15,"soak_2",0.1721,"A_H2O2"
15,"soak_2",0.1512,"B_H2O2"
15,"soak_2",0.1313,"A"
15,"soak_2",0.1416,"B"
15,"soak_3",0.1544,"A_H2O2"
15,"soak_3",0.1453,"B_H2O2"
15,"soak_3",0.1232,"A"
15,"soak_3",0.1464,"B"
15,"soak_1",0.1403,"A_H2O2"
15,"soak_1",0.1248,"B_H2O2"
15,"soak_1",0.1158,"A"
15,"soak_1",0.1172,"B"
15,"soak_2",0.1718,"A_H2O2"
15,"soak_2",0.1516,"B_H2O2"
15,"soak_2",0.1324,"A"
15,"soak_2",0.1405,"B"
15,"soak_3",0.1631,"A_H2O2"
15,"soak_3",0.1453,"B_H2O2"
15,"soak_3",0.1241,"A"
15,"soak_3",0.1449,"B"
15,"soak_1",0.1406,"A_H2O2"
15,"soak_1",0.1249,"B_H2O2"
15,"soak_1",0.1127,"A"
15,"soak_1",0.1161,"B"
15,"soak_2",0.1694,"A_H2O2"
15,"soak_2",0.154,"B_H2O2"
15,"soak_2",0.1319,"A"
15,"soak_2",0.1397,"B"
15,"soak_3",0.1569,"A_H2O2"
15,"soak_3",0.1453,"B_H2O2"
15,"soak_3",0.1277,"A"
15,"soak_3",0.1448,"B"
15,"shake_1",0.2142,"A_H2O2"
15,"shake_1",0.203,"B_H2O2"
15,"shake_1",0.1627,"A"
15,"shake_1",0.1746,"B"
15,"shake_2",0.2398,"A_H2O2"
15,"shake_2",0.1997,"B_H2O2"
15,"shake_2",0.1394,"A"
15,"shake_2",0.1537,"B"
15,"shake_3",0.3136,"A_H2O2"
15,"shake_3",0.2738,"B_H2O2"
15,"shake_3",0.1995,"A"
15,"shake_3",0.2214,"B"
15,"shake_1",0.2303,"A_H2O2"
15,"shake_1",0.2089,"B_H2O2"
15,"shake_1",0.1634,"A"
15,"shake_1",0.174,"B"
15,"shake_2",0.2345,"A_H2O2"
15,"shake_2",0.1971,"B_H2O2"
15,"shake_2",0.1377,"A"
15,"shake_2",0.1535,"B"
15,"shake_3",0.2981,"A_H2O2"
15,"shake_3",0.2658,"B_H2O2"
15,"shake_3",0.2015,"A"
15,"shake_3",0.2206,"B"
15,"shake_1",0.2177,"A_H2O2"
15,"shake_1",0.2015,"B_H2O2"
15,"shake_1",0.1626,"A"
15,"shake_1",0.1744,"B"
15,"shake_2",0.2394,"A_H2O2"
15,"shake_2",0.1999,"B_H2O2"
15,"shake_2",0.1383,"A"
15,"shake_2",0.1521,"B"
15,"shake_3",0.2935,"A_H2O2"
15,"shake_3",0.2678,"B_H2O2"
15,"shake_3",0.2035,"A"
15,"shake_3",0.2217,"B"
15,"shake_1",0.2195,"A_H2O2"
15,"shake_1",0.2056,"B_H2O2"
15,"shake_1",0.1656,"A"
15,"shake_1",0.1769,"B"
15,"shake_2",0.2475,"A_H2O2"
15,"shake_2",0.2032,"B_H2O2"
15,"shake_2",0.1412,"A"
15,"shake_2",0.1542,"B"
15,"shake_3",0.3062,"A_H2O2"
15,"shake_3",0.2748,"B_H2O2"
15,"shake_3",0.2065,"A"
15,"shake_3",0.2554,"B"
15.5,"soak_1",0.1409,"A_H2O2"
15.5,"soak_1",0.1291,"B_H2O2"
15.5,"soak_1",0.1171,"A"
15.5,"soak_1",0.1178,"B"
15.5,"soak_2",0.1717,"A_H2O2"
15.5,"soak_2",0.1532,"B_H2O2"
15.5,"soak_2",0.1341,"A"
15.5,"soak_2",0.1452,"B"
15.5,"soak_3",0.1525,"A_H2O2"
15.5,"soak_3",0.1483,"B_H2O2"
15.5,"soak_3",0.1284,"A"
15.5,"soak_3",0.1465,"B"
15.5,"soak_1",0.1405,"A_H2O2"
15.5,"soak_1",0.125,"B_H2O2"
15.5,"soak_1",0.1126,"A"
15.5,"soak_1",0.118,"B"
15.5,"soak_2",0.1739,"A_H2O2"
15.5,"soak_2",0.1533,"B_H2O2"
15.5,"soak_2",0.1325,"A"
15.5,"soak_2",0.1433,"B"
15.5,"soak_3",0.1557,"A_H2O2"
15.5,"soak_3",0.147,"B_H2O2"
15.5,"soak_3",0.1244,"A"
15.5,"soak_3",0.148,"B"
15.5,"soak_1",0.1415,"A_H2O2"
15.5,"soak_1",0.1257,"B_H2O2"
15.5,"soak_1",0.1161,"A"
15.5,"soak_1",0.1184,"B"
15.5,"soak_2",0.1737,"A_H2O2"
15.5,"soak_2",0.1534,"B_H2O2"
15.5,"soak_2",0.1335,"A"
15.5,"soak_2",0.142,"B"
15.5,"soak_3",0.1645,"A_H2O2"
15.5,"soak_3",0.1469,"B_H2O2"
15.5,"soak_3",0.125,"A"
15.5,"soak_3",0.1464,"B"
15.5,"soak_1",0.1417,"A_H2O2"
15.5,"soak_1",0.1261,"B_H2O2"
15.5,"soak_1",0.1135,"A"
15.5,"soak_1",0.1171,"B"
15.5,"soak_2",0.1706,"A_H2O2"
15.5,"soak_2",0.156,"B_H2O2"
15.5,"soak_2",0.1332,"A"
15.5,"soak_2",0.1414,"B"
15.5,"soak_3",0.158,"A_H2O2"
15.5,"soak_3",0.1469,"B_H2O2"
15.5,"soak_3",0.1289,"A"
15.5,"soak_3",0.146,"B"
15.5,"shake_1",0.2171,"A_H2O2"
15.5,"shake_1",0.2065,"B_H2O2"
15.5,"shake_1",0.1648,"A"
15.5,"shake_1",0.1769,"B"
15.5,"shake_2",0.2427,"A_H2O2"
15.5,"shake_2",0.2028,"B_H2O2"
15.5,"shake_2",0.1406,"A"
